date_sold,COGS,price_sold,customer,units_sold
6/13/2018,4.75,6.93,ST20938,57000
6/13/2018,2.85,3.96,SD61301,54000
6/13/2018,1.2,6.93,ST20938,19000
6/14/2018,1.35,8.91,FIO2818,14000
6/14/2018,1.6,4.95,FIO2818,21000
6/15/2018,5.6,4.95,DC54863,36000
6/15/2018,1.6,5.94,AU44452,60000
6/16/2018,5.75,5.94,FF39393,6000
6/16/2018,5.65,4.95,TW29382,22000
6/16/2018,5.9,6.93,DI92747,23000
6/16/2018,4.95,7.92,WI38374,38000
6/17/2018,4.75,7.92,FF39393,55000
6/17/2018,1.3,6.93,SD61301,43000
6/17/2018,2.6,5.94,SD61301,54000
6/18/2018,3.1,6.93,KN84849,22000
6/18/2018,4.15,5.94,FF39393,28000
6/18/2018,3.5,7.92,AJ30909,8000
6/19/2018,3.75,3.96,DI92747,7000
6/19/2018,3.05,6.93,AL30JS,22000
6/19/2018,4.4,6.93,AJ93848,15000
6/20/2018,4,3.96,QB52151,18000
6/20/2018,1.3,8.91,AL30JS,20000
6/20/2018,4.2,7.92,AJ93848,13000
6/20/2018,2.05,7.92,QB52151,46000
6/20/2018,5.35,4.95,QB52151,53000
6/21/2018,4.1,3.96,KM81354,34000
6/21/2018,2.25,5.94,EB26526,28000
6/22/2018,3.9,5.94,JI20398,37000
6/22/2018,2.3,7.92,TW29382,58000
6/23/2018,2.95,6.93,WI38374,13000
6/23/2018,3.55,7.92,EB26526,35000
6/23/2018,4.85,6.93,KM81354,45000
6/23/2018,4.25,5.94,EN15154,30000
6/23/2018,1.2,8.91,WE42352,7000
6/24/2018,4.65,5.94,DC54863,47000
6/24/2018,3.85,4.95,QW56895,5000
6/25/2018,2.55,5.94,FIO2818,57000
6/25/2018,3.85,4.95,FIO2818,38000
6/25/2018,2.55,3.96,SD61301,33000
6/25/2018,2.65,5.94,AU44452,15000
6/25/2018,4.35,5.94,WE42352,17000
6/26/2018,4.35,7.92,WI38374,42000
6/26/2018,2.4,4.95,SS93393,44000
6/26/2018,2.45,5.94,KO54545,30000
6/26/2018,3.8,8.91,KN84849,31000
6/26/2018,2.85,7.92,EN15154,52000
6/26/2018,3.75,7.92,AU44452,4000
6/26/2018,2.3,8.91,KN84849,53000
6/26/2018,1.5,3.96,WE42352,36000
6/27/2018,4.7,4.95,TW29382,25000
6/28/2018,1.1,7.92,KN84849,22000
6/28/2018,4.15,4.95,QB52151,9000
6/28/2018,5,5.94,FF39393,44000
6/28/2018,3.95,3.96,WE68594,23000
6/28/2018,2.15,7.92,KM81354,53000
6/28/2018,2.4,6.93,LL22355,13000
6/28/2018,4.8,5.94,KM81354,6000
6/29/2018,4,7.92,AJ93848,12000
6/29/2018,4.75,5.94,WE42352,2000
6/29/2018,2.75,6.93,DI92747,38000
6/29/2018,4.25,6.93,SS93393,14000
6/29/2018,3.2,4.95,SS93393,22000
6/30/2018,2.05,5.94,BH66216,29000
6/30/2018,1.15,3.96,WI38374,55000
6/30/2018,5.6,5.94,KM81354,48000
6/30/2018,5.5,6.93,KN84849,6000
6/30/2018,3.7,4.95,BH66216,5000
7/1/2018,5.15,5.94,JI20398,57000
7/1/2018,4.25,7.92,WE42352,33000
7/1/2018,5.65,4.95,KO54545,16000
7/2/2018,5,6.93,DI41455,31000
7/2/2018,3.8,5.94,KM81354,52000
7/2/2018,1.35,4.95,QB52151,28000
7/3/2018,4.8,7.92,AJ93848,53000
7/4/2018,1.6,7.92,LL22355,50000
7/4/2018,2.65,4.95,LL22355,34000
7/4/2018,5.6,6.93,EI92873,40000
7/4/2018,3.9,6.93,UY59785,20000
7/4/2018,2.3,6.93,LL22355,5000
7/5/2018,2.05,5.94,WG15152,54000
7/5/2018,2.95,7.92,BH66216,21000
7/6/2018,3.15,5.94,AL30JS,47000
7/6/2018,3.75,6.93,EN15154,47000
7/6/2018,1.35,6.93,AU53252,17000
7/6/2018,3.25,8.91,FIO2818,52000
7/6/2018,4.4,7.92,KO54545,32000
7/6/2018,4.25,4.95,WG15152,28000
7/7/2018,2.9,3.96,AL30JS,43000
7/7/2018,1.45,7.92,EN15154,17000
7/7/2018,2.25,6.93,EN15154,43000
7/7/2018,2,3.96,FU92873,52000
7/8/2018,3.75,8.91,WG15152,29000
7/8/2018,2.05,5.94,DC54863,2000
7/8/2018,5.05,7.92,JI20398,5000
7/9/2018,2.6,7.92,FU92873,34000
7/9/2018,5.5,7.92,QZ38383,16000
7/9/2018,2.65,3.96,DC54863,48000
7/9/2018,5.4,7.92,QZ38383,50000
7/9/2018,5.6,6.93,KO54545,26000
7/10/2018,4,7.92,QB52151,37000
7/10/2018,4.8,4.95,FIO2818,60000
7/10/2018,2.55,3.96,QZ38383,17000
7/11/2018,2.45,7.92,FU92873,54000
7/11/2018,5.2,7.92,AU53252,37000
7/11/2018,1.4,4.95,FU92873,32000
7/11/2018,1.4,4.95,WG15152,56000
7/11/2018,5.6,4.95,KO54545,29000
7/12/2018,3.55,4.95,AL30JS,5000
7/12/2018,2.9,5.94,JF93837,60000
7/12/2018,4.45,7.92,JF93837,38000
7/13/2018,3.9,7.92,EI92873,1000
7/13/2018,2.75,5.94,WE68594,36000
7/13/2018,4.45,6.93,DC54863,25000
7/13/2018,3.55,7.92,QZ38383,33000
7/13/2018,4.9,4.95,DI41455,40000
7/14/2018,2.75,6.93,TW29382,44000
7/14/2018,4.75,5.94,AU53252,36000
7/14/2018,4.9,4.95,AL30JS,60000
7/14/2018,2,8.91,EN15154,39000
7/14/2018,3.9,4.95,WG15152,30000
7/15/2018,1.55,6.93,DI41455,19000
7/15/2018,5.2,7.92,TW29382,1000
7/16/2018,3.2,6.93,WE42352,4000
7/16/2018,4.75,8.91,DC54863,14000
7/17/2018,5.45,6.93,EI92873,31000
7/17/2018,1.25,5.94,KO54545,60000
7/17/2018,4.9,6.93,QW56895,40000
7/17/2018,4.65,4.95,WI38374,2000
7/18/2018,3.2,4.95,DC54863,56000
7/18/2018,1.95,4.95,UY59785,5000
7/18/2018,3.8,8.91,EI92873,27000
7/19/2018,2.15,5.94,EN15154,21000
7/19/2018,5.6,7.92,ST20938,25000
7/19/2018,2.55,4.95,AJ30909,24000
7/19/2018,2.65,8.91,SD61301,59000
7/20/2018,3.25,5.94,KM81354,39000
7/21/2018,1.55,7.92,AL30JS,32000
7/21/2018,2.65,8.91,WI38374,57000
7/21/2018,2.85,7.92,BH66216,44000
7/21/2018,2,4.95,WI38374,18000
7/21/2018,3.5,6.93,JF93837,13000
7/21/2018,4.3,4.95,SS93393,32000
7/22/2018,5.95,7.92,LL22355,9000
7/22/2018,5.6,7.92,JF93837,48000
7/22/2018,3.5,3.96,AJ93848,7000
7/22/2018,5.45,5.94,JI20398,46000
7/22/2018,3.9,7.92,EN15154,13000
7/22/2018,5.75,4.95,DI41455,25000
7/23/2018,5.95,6.93,FIO2818,2000
7/23/2018,3.2,5.94,JI20398,20000
7/23/2018,3.05,3.96,FIO2818,46000
7/23/2018,1.35,5.94,KN84849,13000
7/23/2018,1.1,4.95,LL22355,58000
7/23/2018,5.95,7.92,BH66216,32000
7/24/2018,5.3,7.92,WE42352,40000
7/24/2018,5.35,7.92,EN15154,52000
7/25/2018,3.9,8.91,LL22355,2000
7/25/2018,4.9,5.94,QZ38383,11000
7/25/2018,2.3,4.95,JI20398,43000
7/26/2018,3.1,8.91,AL30JS,26000
7/26/2018,2.9,5.94,DC54863,36000
7/26/2018,4.5,6.93,KN84849,45000
7/27/2018,1.1,4.95,LL22355,48000
7/27/2018,2.95,8.91,DC54863,3000
7/27/2018,2.35,5.94,JF93837,37000
7/27/2018,3.05,4.95,QZ38383,60000
7/27/2018,2.55,5.94,TW29382,40000
7/27/2018,3.75,5.94,KM81354,24000
7/28/2018,1.2,6.93,JI20398,50000
7/28/2018,5.7,4.95,QB52151,48000
7/29/2018,3.5,4.95,KN84849,44000
7/29/2018,1.7,7.92,QB52151,51000
7/29/2018,5.35,7.92,UY59785,4000
7/30/2018,4.65,4.95,DI41455,3000
7/30/2018,2.6,4.95,DI41455,25000
7/30/2018,5.25,7.92,QW56895,15000
7/30/2018,5.65,5.94,BH66216,44000
7/31/2018,2.85,8.91,FU92873,22000
7/31/2018,1.2,4.95,QZ38383,46000
7/31/2018,4.85,3.96,WE42352,57000
7/31/2018,3.4,6.93,BH66216,35000
7/31/2018,4.1,3.96,FF39393,21000
7/31/2018,2.85,8.91,QW56895,31000
7/31/2018,1.85,7.92,KN84849,40000
8/1/2018,4.3,8.91,AL30JS,18000
8/1/2018,2.2,7.92,KN84849,47000
8/2/2018,4.65,4.95,KM81354,3000
8/2/2018,4.85,3.96,UY59785,26000
8/3/2018,5.65,5.94,EI92873,33000
8/3/2018,2.95,8.91,UY59785,22000
8/3/2018,5.2,8.91,QZ38383,17000
8/3/2018,2.6,8.91,FIO2818,39000
8/4/2018,1.7,8.91,EN15154,18000
8/4/2018,3.55,4.95,EI92873,19000
8/4/2018,2.2,3.96,DC54863,57000
8/4/2018,4.05,5.94,TW29382,25000
8/4/2018,5.35,4.95,AU44452,31000
8/4/2018,2.6,6.93,SS93393,18000
8/5/2018,1.95,7.92,QZ38383,54000
8/5/2018,5.1,5.94,KM81354,12000
8/6/2018,1.75,8.91,SS93393,59000
8/6/2018,1.45,7.92,LL22355,46000
8/6/2018,2.75,7.92,KM81354,4000
8/6/2018,4.25,4.95,AU53252,44000
8/6/2018,5.6,4.95,QB52151,49000
8/6/2018,4.75,5.94,QW56895,7000
8/6/2018,4.4,4.95,QW56895,29000
8/7/2018,2.1,3.96,FU92873,33000
8/7/2018,2.4,5.94,AL30JS,40000
8/8/2018,4.4,8.91,WI38374,16000
8/8/2018,1.05,8.91,KM81354,21000
8/9/2018,2.55,6.93,DI41455,1000
8/9/2018,3.4,6.93,EI92873,47000
8/9/2018,2.6,5.94,EN15154,54000
8/10/2018,2.55,6.93,JI20398,19000
8/10/2018,5.35,6.93,TW29382,41000
8/11/2018,4.85,6.93,EB26526,57000
8/11/2018,2.1,8.91,EN15154,53000
8/11/2018,1.2,5.94,TW29382,39000
8/11/2018,1.95,6.93,JF93837,13000
8/12/2018,4.7,6.93,KM81354,22000
8/12/2018,5.3,4.95,FF39393,41000
8/12/2018,1.85,4.95,AU44452,35000
8/12/2018,2.35,4.95,WI38374,51000
8/12/2018,1.6,8.91,KO54545,41000
8/12/2018,4.35,6.93,WI38374,46000
8/12/2018,5.85,4.95,SD61301,52000
8/13/2018,3.4,8.91,ST20938,13000
8/13/2018,4.25,3.96,DI41455,20000
8/13/2018,1.75,6.93,FU92873,15000
8/14/2018,2.65,7.92,QW56895,49000
8/14/2018,2.45,4.95,DI41455,44000
8/14/2018,5.05,5.94,KO54545,45000
8/15/2018,2.5,6.93,EN15154,46000
8/15/2018,3.85,7.92,FIO2818,45000
8/15/2018,5.85,6.93,KM81354,41000
8/15/2018,5.2,7.92,AJ93848,33000
8/15/2018,4.4,7.92,DI92747,18000
8/15/2018,1.55,4.95,FF39393,47000
8/15/2018,2.2,5.94,WI38374,44000
8/16/2018,2.65,5.94,FF39393,11000
8/16/2018,5.5,6.93,FU92873,52000
8/16/2018,2.8,5.94,DC54863,38000
8/16/2018,4.25,4.95,QW56895,56000
8/16/2018,3.35,5.94,DI41455,53000
8/16/2018,2.35,8.91,TW29382,2000
8/16/2018,5.25,7.92,ST20938,33000
8/16/2018,2.5,6.93,DI92747,56000
8/17/2018,3.65,5.94,QZ38383,12000
8/18/2018,4.4,7.92,UY59785,1000
8/18/2018,4.4,6.93,QW56895,2000
8/18/2018,1.1,7.92,EI92873,27000
8/18/2018,1.75,4.95,EB26526,20000
8/19/2018,4.3,5.94,EB26526,33000
8/19/2018,1.4,7.92,FF39393,5000
8/19/2018,1.65,4.95,TW29382,13000
8/20/2018,3.4,5.94,FF39393,38000
8/20/2018,2.2,7.92,AL30JS,29000
8/20/2018,1.05,8.91,BH66216,54000
8/20/2018,4.3,7.92,UY59785,46000
8/20/2018,1.6,4.95,KO54545,29000
8/21/2018,4.4,5.94,EN15154,50000
8/21/2018,5.75,5.94,AU44452,44000
8/21/2018,2.35,3.96,QB52151,7000
8/22/2018,2.95,8.91,TW29382,31000
8/22/2018,1.25,6.93,WE68594,53000
8/22/2018,4.3,4.95,WG15152,45000
8/23/2018,5.3,4.95,WE42352,50000
8/23/2018,5.75,5.94,AL30JS,57000
8/23/2018,1.65,6.93,KO54545,23000
8/24/2018,5.3,4.95,DI41455,25000
8/24/2018,3.15,7.92,QB52151,47000
8/24/2018,3.35,5.94,WG15152,35000
8/25/2018,4.2,4.95,EB26526,1000
8/25/2018,1.45,4.95,DI92747,33000
8/25/2018,5.3,6.93,BH66216,43000
8/26/2018,4.4,8.91,AJ93848,47000
8/26/2018,1.75,6.93,KM81354,41000
8/26/2018,4.7,8.91,TW29382,32000
8/26/2018,2.5,3.96,EN15154,2000
8/26/2018,5.2,7.92,KO54545,52000
8/27/2018,5.65,3.96,AJ93848,10000
8/27/2018,4.65,7.92,KM81354,5000
8/27/2018,3.7,8.91,QW56895,22000
8/27/2018,1.7,5.94,FU92873,4000
8/28/2018,1.5,5.94,JF93837,25000
8/28/2018,1.6,5.94,QZ38383,57000
8/28/2018,1.6,7.92,EN15154,58000
8/28/2018,2.35,7.92,AJ30909,7000
8/29/2018,2.25,6.93,EB26526,34000
8/29/2018,1.65,3.96,SD61301,35000
8/29/2018,2.2,3.96,JF93837,52000
8/29/2018,1.6,7.92,FF39393,31000
8/29/2018,1.5,8.91,JI20398,47000
8/30/2018,2.1,8.91,WI38374,48000
8/30/2018,4.2,4.95,DI41455,8000
8/31/2018,5.4,5.94,AU44452,60000
8/31/2018,3.05,8.91,WE42352,40000
8/31/2018,3.45,4.95,KM81354,11000
8/31/2018,3.25,7.92,WI38374,4000
8/31/2018,1.7,6.93,KO54545,36000
8/31/2018,3.45,4.95,DI41455,20000
9/1/2018,1.5,8.91,AL30JS,56000
9/1/2018,5.3,8.91,AL30JS,4000
9/1/2018,4.9,4.95,EB26526,47000
9/1/2018,5.5,5.94,FU92873,18000
9/2/2018,2.45,7.92,JF93837,40000
9/2/2018,1.55,6.93,ST20938,46000
9/3/2018,5.75,7.92,UY59785,5000
9/3/2018,2.65,7.92,KO54545,47000
9/3/2018,4.85,6.93,AJ30909,11000
9/4/2018,5.9,4.95,KO54545,33000
9/4/2018,3.5,6.93,AU53252,41000
9/4/2018,5.45,7.92,KN84849,20000
9/4/2018,1.9,7.92,WG15152,9000
9/4/2018,1.45,5.94,TW29382,12000
9/5/2018,3.85,5.94,KN84849,36000
9/5/2018,1.85,7.92,EI92873,48000
9/6/2018,2.9,4.95,DC54863,14000
9/6/2018,2,3.96,EN15154,32000
9/6/2018,2.6,6.93,KN84849,43000
9/6/2018,2.5,4.95,AU53252,8000
9/6/2018,4.1,3.96,EB26526,55000
9/6/2018,1.55,7.92,QZ38383,25000
9/7/2018,1.85,8.91,SS93393,6000
9/7/2018,3.65,7.92,EB26526,39000
9/7/2018,3.1,5.94,FF39393,14000
9/7/2018,4.25,6.93,RS29392,40000
9/7/2018,5.95,4.95,SD61301,58000
9/7/2018,3.75,8.91,LL22355,7000
9/8/2018,5.05,4.95,RS29392,60000
9/9/2018,1.5,6.93,AU44452,53000
9/9/2018,2.55,8.91,SS93393,16000
9/10/2018,5.8,6.93,EI92873,3000
9/10/2018,5.55,4.95,RS29392,57000
9/10/2018,5.6,5.94,KM81354,41000
9/11/2018,4.8,6.93,DC54863,25000
9/12/2018,3.7,5.94,WE68594,60000
9/12/2018,1.35,7.92,QZ38383,15000
9/12/2018,4.55,6.93,LL22355,35000
9/12/2018,4.8,3.96,SS93393,26000
9/13/2018,4.05,5.94,SS93393,23000
9/13/2018,3.9,4.95,AJ30909,49000
9/13/2018,1.2,4.95,QW56895,1000
9/14/2018,2.7,6.93,AU44452,55000
9/14/2018,2.35,7.92,UY59785,41000
9/14/2018,3.9,6.93,ST20938,52000
9/14/2018,5,8.91,WG15152,51000
9/15/2018,1.25,8.91,AJ93848,31000
9/15/2018,4.25,7.92,EI92873,43000
9/15/2018,2.5,5.94,WG15152,25000
9/15/2018,5.25,7.92,EI92873,51000
9/15/2018,2.55,8.91,JF93837,27000
9/15/2018,5.6,6.93,UY59785,4000
9/15/2018,5.25,5.94,AU53252,48000
9/15/2018,5.7,4.95,WE68594,52000
9/15/2018,4.55,5.94,SD61301,28000
9/16/2018,3.95,5.94,WG15152,15000
9/16/2018,3.6,6.93,JF93837,46000
9/16/2018,1.25,4.95,FU92873,57000
9/16/2018,4.2,6.93,WG15152,22000
9/17/2018,3.95,4.95,EI92873,35000
9/17/2018,5.15,5.94,EI92873,52000
9/17/2018,3.55,5.94,WE42352,52000
9/18/2018,3.95,5.94,AJ30909,36000
9/18/2018,2.4,8.91,KO54545,47000
9/18/2018,2.5,3.96,QB52151,55000
9/18/2018,4.15,6.93,AU53252,55000
9/18/2018,2.45,8.91,EB26526,40000
9/18/2018,4.4,4.95,AJ93848,33000
9/18/2018,2.8,5.94,QB52151,9000
9/19/2018,2.5,4.95,QB52151,22000
9/20/2018,2.75,6.93,UY59785,13000
9/20/2018,1.3,6.93,AL30JS,55000
9/20/2018,5.25,6.93,QW56895,17000
9/21/2018,1.15,8.91,AU44452,40000
9/21/2018,2.15,6.93,FU92873,6000
9/22/2018,3.35,5.94,UY59785,21000
9/22/2018,3.15,5.94,QZ38383,31000
9/22/2018,3.95,6.93,DC54863,34000
9/22/2018,2.65,8.91,LL22355,22000
9/23/2018,4.65,7.92,DC54863,41000
9/24/2018,5,5.94,FF39393,28000
9/25/2018,3.45,6.93,QW56895,11000
9/25/2018,3.95,4.95,AJ30909,30000
9/25/2018,3.35,4.95,WG15152,7000
9/25/2018,1.1,6.93,SD61301,23000
9/25/2018,5.75,3.96,FU92873,4000
9/25/2018,1.85,5.94,AJ30909,14000
9/25/2018,2.5,4.95,WE42352,38000
9/25/2018,5.05,4.95,WG15152,48000
9/26/2018,3.3,7.92,WG15152,57000
9/26/2018,5.15,6.93,WE68594,26000
9/26/2018,1.05,3.96,AU53252,57000
9/26/2018,4.85,3.96,FF39393,36000
9/26/2018,1.65,4.95,QZ38383,43000
9/27/2018,3.4,5.94,AU44452,38000
9/27/2018,3.55,7.92,BH66216,33000
9/27/2018,5.7,7.92,FIO2818,37000
9/27/2018,1.7,4.95,BH66216,11000
9/27/2018,1.35,8.91,WE68594,3000
9/27/2018,3.95,4.95,ST20938,27000
9/28/2018,4.15,7.92,TW29382,24000
9/28/2018,1.15,3.96,FF39393,17000
9/28/2018,3.4,6.93,QW56895,8000
9/28/2018,4.15,6.93,WG15152,18000
9/29/2018,2.9,4.95,RS29392,12000
9/29/2018,5.35,5.94,DI92747,17000
9/29/2018,3.3,8.91,EI92873,37000
9/29/2018,1,3.96,QZ38383,56000
9/30/2018,1.6,7.92,AL30JS,43000
9/30/2018,3.5,4.95,QZ38383,5000
10/1/2018,3.35,5.94,EN15154,43000
10/1/2018,1.5,7.92,WE68594,60000
10/1/2018,3.25,3.96,WG15152,45000
10/2/2018,4.9,4.95,UY59785,36000
10/3/2018,1.3,4.95,DC54863,15000
10/3/2018,2.9,3.96,AL30JS,8000
10/3/2018,3.4,4.95,WI38374,42000
10/4/2018,4.15,8.91,DI92747,25000
10/4/2018,5.75,7.92,KN84849,45000
10/4/2018,1.2,6.93,AJ93848,42000
10/4/2018,5.3,7.92,QZ38383,17000
10/5/2018,4.55,6.93,KN84849,14000
10/5/2018,5.2,8.91,KO54545,59000
10/5/2018,3.5,6.93,SS93393,42000
10/5/2018,5,7.92,LL22355,28000
10/5/2018,1.9,5.94,WE42352,27000
10/6/2018,2.3,4.95,ST20938,55000
10/6/2018,5.2,8.91,EN15154,3000
10/7/2018,1.65,4.95,DC54863,35000
10/7/2018,2.35,4.95,BH66216,52000
10/7/2018,1.95,5.94,JF93837,37000
10/7/2018,4.5,6.93,AJ93848,23000
10/8/2018,1.95,3.96,QB52151,30000
10/8/2018,1.75,4.95,AU44452,52000
10/8/2018,5.5,5.94,WI38374,40000
10/9/2018,3.15,5.94,AL30JS,30000
10/9/2018,5.65,7.92,TW29382,39000
10/9/2018,1.25,4.95,KM81354,58000
10/9/2018,2.75,5.94,WE68594,50000
10/9/2018,1.15,6.93,WE42352,9000
10/9/2018,3.4,3.96,AJ93848,10000
10/10/2018,2.9,5.94,QB52151,59000
10/10/2018,3.25,5.94,WI38374,7000
10/10/2018,5.25,4.95,QB52151,13000
10/11/2018,2.55,7.92,KM81354,25000
10/11/2018,2.15,5.94,DC54863,17000
10/11/2018,3.75,6.93,SD61301,8000
10/12/2018,5.25,8.91,AJ93848,53000
10/12/2018,1.5,4.95,TW29382,52000
10/12/2018,3.1,7.92,QB52151,8000
10/12/2018,5.25,3.96,DI92747,11000
10/12/2018,5.65,6.93,SS93393,10000
10/12/2018,3.05,4.95,JF93837,43000
10/13/2018,3.95,6.93,AJ30909,55000
10/13/2018,1.3,8.91,AU53252,22000
10/13/2018,5.25,6.93,KO54545,45000
10/13/2018,3.35,8.91,EN15154,14000
10/14/2018,5.05,6.93,KN84849,5000
10/14/2018,5.4,7.92,AJ93848,50000
10/14/2018,5.25,8.91,JI20398,34000
10/14/2018,2.6,5.94,AJ93848,44000
10/14/2018,5.7,8.91,AJ93848,48000
10/14/2018,3,7.92,KM81354,43000
10/14/2018,1.8,3.96,JI20398,45000
10/15/2018,1.6,7.92,EN15154,11000
10/15/2018,2.75,4.95,LL22355,10000
10/15/2018,5.65,4.95,WE42352,44000
10/16/2018,3.4,4.95,AJ93848,4000
10/17/2018,4.8,4.95,ST20938,42000
10/17/2018,1.7,5.94,BH66216,5000
10/18/2018,2.95,7.92,KN84849,34000
10/18/2018,2.1,7.92,KN84849,32000
10/18/2018,2.25,8.91,FU92873,54000
10/18/2018,5.1,3.96,JF93837,44000
10/19/2018,4.6,5.94,AJ30909,20000
10/19/2018,4.05,5.94,QW56895,18000
10/19/2018,1.05,5.94,QZ38383,20000
10/19/2018,3.35,4.95,AJ30909,30000
10/19/2018,2,6.93,SS93393,19000
10/20/2018,5.2,4.95,QZ38383,47000
10/20/2018,5.3,4.95,WI38374,30000
10/21/2018,5.7,5.94,SD61301,56000
10/21/2018,2.75,4.95,JI20398,40000
10/22/2018,3.25,7.92,EI92873,44000
10/22/2018,5.9,6.93,FF39393,21000
10/22/2018,5.65,8.91,WE42352,50000
10/22/2018,5.45,6.93,WI38374,40000
10/23/2018,5.15,8.91,SD61301,55000
10/23/2018,3.35,6.93,SS93393,6000
10/23/2018,3.85,4.95,DI92747,36000
10/23/2018,4.75,6.93,AU44452,57000
10/24/2018,2.35,6.93,DI92747,4000
10/24/2018,5.8,6.93,AL30JS,38000
10/24/2018,5.05,4.95,FIO2818,48000
10/24/2018,1.3,5.94,RS29392,46000
10/24/2018,1,4.95,BH66216,4000
10/25/2018,3.05,6.93,WI38374,2000
10/25/2018,5.6,8.91,TW29382,21000
10/25/2018,4.9,6.93,QZ38383,10000
10/25/2018,3.95,4.95,FIO2818,29000
10/25/2018,3.8,7.92,FIO2818,18000
10/26/2018,2.2,4.95,EN15154,52000
10/26/2018,4.25,8.91,FF39393,60000
10/26/2018,5.55,7.92,WE42352,35000
10/26/2018,1.05,4.95,EB26526,24000
10/28/2018,3.15,8.91,BH66216,46000
10/28/2018,1.85,7.92,EB26526,26000
10/28/2018,1.7,4.95,AU53252,45000
10/29/2018,3.55,3.96,SD61301,3000
10/29/2018,5.75,5.94,DI41455,21000
10/29/2018,5.2,6.93,UY59785,14000
10/29/2018,1.4,7.92,EI92873,38000
10/30/2018,4.9,4.95,RS29392,27000
10/31/2018,4.85,4.95,AJ93848,50000
10/31/2018,5.5,3.96,QB52151,28000
10/31/2018,4.4,7.92,TW29382,58000
11/1/2018,2.9,5.94,QZ38383,5000
11/1/2018,4.4,6.93,DI41455,51000
11/2/2018,2.1,5.94,KN84849,2000
11/2/2018,2,7.92,EN15154,43000
11/3/2018,1.95,6.93,FU92873,44000
11/3/2018,5.55,6.93,FU92873,8000
11/3/2018,5.85,4.95,ST20938,9000
11/3/2018,5.95,7.92,QW56895,44000
11/3/2018,4.15,7.92,EI92873,24000
11/4/2018,2,3.96,RS29392,32000
11/4/2018,3.55,7.92,EN15154,40000
11/4/2018,2.6,7.92,TW29382,8000
11/5/2018,2.15,7.92,AU53252,46000
11/6/2018,2.45,5.94,LL22355,9000
11/6/2018,2.85,5.94,TW29382,7000
11/7/2018,3.45,7.92,QW56895,37000
11/7/2018,3.8,7.92,KO54545,10000
11/7/2018,5.5,4.95,LL22355,4000
11/7/2018,1.25,6.93,KN84849,48000
11/7/2018,2.8,7.92,LL22355,46000
11/8/2018,5,7.92,LL22355,35000
11/8/2018,3.65,4.95,EB26526,55000
11/8/2018,1.6,8.91,AJ30909,47000
11/8/2018,5.15,4.95,LL22355,36000
11/8/2018,3,3.96,ST20938,48000
11/9/2018,2.55,6.93,QB52151,1000
11/9/2018,5.05,5.94,AU53252,20000
11/9/2018,2.05,8.91,QZ38383,34000
11/10/2018,1.6,4.95,EN15154,37000
11/10/2018,2.35,7.92,WI38374,17000
11/10/2018,3.05,7.92,KO54545,12000
11/11/2018,2.05,3.96,EB26526,56000
11/11/2018,5.15,7.92,FU92873,54000
11/11/2018,3.25,5.94,WE68594,60000
11/12/2018,3.85,5.94,DI92747,45000
11/13/2018,1,4.95,UY59785,23000
11/13/2018,3.35,8.91,EI92873,45000
11/14/2018,5.75,8.91,QB52151,33000
11/16/2018,5.8,3.96,SS93393,16000
11/16/2018,5.45,6.93,ST20938,35000
11/16/2018,1.05,4.95,WG15152,60000
11/16/2018,5.9,4.95,WI38374,5000
11/17/2018,2.5,7.92,SS93393,60000
11/17/2018,1.1,8.91,SS93393,20000
11/17/2018,4.25,7.92,FF39393,35000
11/17/2018,2.85,5.94,EN15154,43000
11/17/2018,2.9,5.94,DC54863,56000
11/17/2018,3.3,3.96,KN84849,33000
11/17/2018,3.2,5.94,QB52151,54000
11/18/2018,3.1,3.96,EN15154,7000
11/18/2018,2,5.94,JI20398,33000
11/18/2018,1.7,7.92,QZ38383,41000
11/18/2018,5.75,6.93,SD61301,44000
11/18/2018,4.25,7.92,FU92873,51000
11/19/2018,1.55,4.95,TW29382,44000
11/19/2018,4.9,4.95,WG15152,45000
11/21/2018,1.1,8.91,AJ93848,47000
11/21/2018,5.2,6.93,QW56895,12000
11/22/2018,5.8,6.93,WI38374,46000
11/22/2018,5.75,8.91,DI92747,48000
11/22/2018,4.75,6.93,BH66216,22000
11/23/2018,3.9,4.95,DI92747,49000
11/23/2018,2.2,5.94,QB52151,12000
11/23/2018,2.95,3.96,SS93393,16000
11/23/2018,2.45,7.92,FIO2818,60000
11/23/2018,3.1,6.93,WI38374,56000
11/23/2018,3.55,7.92,AU53252,15000
11/24/2018,5.5,5.94,AL30JS,13000
11/24/2018,3.45,5.94,FF39393,38000
11/24/2018,5.3,5.94,TW29382,5000
11/24/2018,4.8,6.93,TW29382,42000
11/24/2018,3.6,5.94,BH66216,13000
11/25/2018,2.7,5.94,QW56895,9000
11/25/2018,5,4.95,FF39393,6000
11/25/2018,2.05,6.93,FIO2818,60000
11/25/2018,4.75,4.95,UY59785,60000
11/26/2018,2.2,4.95,WE42352,58000
11/26/2018,3.65,5.94,KM81354,57000
11/26/2018,4.25,6.93,KN84849,2000
11/26/2018,1.1,8.91,DI41455,14000
11/26/2018,5.35,7.92,EN15154,15000
11/26/2018,1.95,6.93,FIO2818,60000
11/27/2018,4.85,3.96,EB26526,39000
11/28/2018,5.2,5.94,JI20398,34000
11/28/2018,1.55,6.93,FU92873,16000
11/28/2018,2.65,4.95,AU53252,32000
11/29/2018,2.6,6.93,SD61301,48000
